step,learning_rate
20802,5.351662802430277e-06
20803,5.351995276929003e-06
20804,5.352327752236519e-06
20805,5.352660228351021e-06
20806,5.352992705270677e-06
20807,5.353325182993681e-06
20808,5.353657661518212e-06
20809,5.353990140842449e-06
20810,5.354322620964584e-06
20811,5.3546551018828e-06
20812,5.354987583595267e-06
20813,5.35532006610018e-06
20814,5.355652549395717e-06
20815,5.3559850334800655e-06
20816,5.356317518351407e-06
20817,5.356650004007923e-06
20818,5.356982490447799e-06
20819,5.357314977669214e-06
20820,5.357647465670351e-06
20821,5.357979954449399e-06
20822,5.358312444004534e-06
20823,5.35864493433395e-06
20824,5.358977425435819e-06
20825,5.359309917308324e-06
20826,5.3596424099496555e-06
20827,5.359974903357992e-06
20828,5.360307397531515e-06
20829,5.360639892468417e-06
20830,5.360972388166866e-06
20831,5.361304884625057e-06
20832,5.361637381841169e-06
20833,5.3619698798133805e-06
20834,5.362302378539884e-06
20835,5.3626348780188564e-06
20836,5.362967378248482e-06
20837,5.363299879226945e-06
20838,5.3636323809524216e-06
20839,5.363964883423104e-06
20840,5.364297386637172e-06
20841,5.3646298905928045e-06
20842,5.364962395288196e-06
20843,5.365294900721513e-06
20844,5.36562740689095e-06
20845,5.3659599137946886e-06
20846,5.366292421430905e-06
20847,5.366624929797791e-06
20848,5.366957438893526e-06
20849,5.367289948716293e-06
20850,5.367622459264275e-06
20851,5.367954970535649e-06
20852,5.36828748252861e-06
20853,5.368619995241333e-06
20854,5.368952508672002e-06
20855,5.369285022818801e-06
20856,5.369617537679909e-06
20857,5.369950053253515e-06
20858,5.3702825695378e-06
20859,5.370615086530941e-06
20860,5.370947604231134e-06
20861,5.371280122636547e-06
20862,5.371612641745373e-06
20863,5.371945161555792e-06
20864,5.372277682065982e-06
20865,5.3726102032741345e-06
20866,5.372942725178428e-06
20867,5.373275247777046e-06
20868,5.373607771068172e-06
20869,5.373940295049983e-06
20870,5.374272819720671e-06
20871,5.3746053450784145e-06
20872,5.374937871121397e-06
20873,5.3752703978478005e-06
20874,5.375602925255804e-06
20875,5.375935453343599e-06
20876,5.3762679821093644e-06
20877,5.376600511551278e-06
20878,5.376933041667536e-06
20879,5.377265572456304e-06
20880,5.377598103915777e-06
20881,5.377930636044134e-06
20882,5.3782631688395545e-06
20883,5.378595702300229e-06
20884,5.37892823642434e-06
20885,5.379260771210058e-06
20886,5.379593306655578e-06
20887,5.379925842759076e-06
20888,5.3802583795187415e-06
20889,5.380590916932753e-06
20890,5.380923454999291e-06
20891,5.381255993716549e-06
20892,5.381588533082697e-06
20893,5.3819210730959195e-06
20894,5.382253613754407e-06
20895,5.382586155056333e-06
20896,5.38291869699989e-06
20897,5.3832512395832606e-06
20898,5.383583782804614e-06
20899,5.3839163266621455e-06
20900,5.384248871154035e-06
20901,5.38458141627846e-06
20902,5.384913962033612e-06
20903,5.38524650841767e-06
20904,5.385579055428815e-06
20905,5.385911603065232e-06
20906,5.386244151325099e-06
20907,5.386576700206606e-06
20908,5.3869092497079315e-06
20909,5.38724179982726e-06
20910,5.387574350562773e-06
20911,5.387906901912648e-06
20912,5.388239453875079e-06
20913,5.388572006448243e-06
20914,5.388904559630317e-06
20915,5.389237113419498e-06
20916,5.389569667813952e-06
20917,5.389902222811874e-06
20918,5.390234778411442e-06
20919,5.390567334610835e-06
20920,5.3908998914082445e-06
20921,5.391232448801847e-06
20922,5.391565006789828e-06
20923,5.391897565370369e-06
20924,5.392230124541648e-06
20925,5.392562684301856e-06
20926,5.392895244649172e-06
20927,5.393227805581778e-06
20928,5.393560367097858e-06
20929,5.3938929291955894e-06
20930,5.394225491873164e-06
20931,5.394558055128759e-06
20932,5.394890618960555e-06
20933,5.3952231833667445e-06
20934,5.395555748345496e-06
20935,5.395888313895003e-06
20936,5.396220880013444e-06
20937,5.396553446698998e-06
20938,5.396886013949857e-06
20939,5.397218581764197e-06
20940,5.397551150140202e-06
20941,5.3978837190760554e-06
20942,5.398216288569935e-06
20943,5.3985488586200316e-06
20944,5.398881429224523e-06
20945,5.399214000381589e-06
20946,5.3995465720894235e-06
20947,5.399879144346194e-06
20948,5.400211717150094e-06
20949,5.400544290499302e-06
20950,5.400876864391998e-06
20951,5.401209438826371e-06
20952,5.401542013800601e-06
20953,5.401874589312869e-06
20954,5.40220716536136e-06
20955,5.40253974194425e-06
20956,5.4028723190597315e-06
20957,5.403204896705981e-06
20958,5.403537474881184e-06
20959,5.40387005358352e-06
20960,5.40420263281117e-06
20961,5.404535212562323e-06
20962,5.404867792835158e-06
20963,5.405200373627855e-06
20964,5.405532954938606e-06
20965,5.405865536765583e-06
20966,5.406198119106969e-06
20967,5.406530701960953e-06
20968,5.406863285325711e-06
20969,5.407195869199433e-06
20970,5.4075284535803015e-06
20971,5.407861038466487e-06
20972,5.408193623856185e-06
20973,5.408526209747568e-06
20974,5.408858796138828e-06
20975,5.409191383028143e-06
20976,5.409523970413697e-06
20977,5.40985655829367e-06
20978,5.410189146666246e-06
20979,5.410521735529604e-06
20980,5.410854324881934e-06
20981,5.41118691472141e-06
20982,5.4115195050462265e-06
20983,5.411852095854555e-06
20984,5.412184687144577e-06
20985,5.4125172789144835e-06
20986,5.412849871162453e-06
20987,5.413182463886664e-06
20988,5.41351505708531e-06
20989,5.413847650756559e-06
20990,5.414180244898605e-06
20991,5.414512839509627e-06
20992,5.4148454345878016e-06
20993,5.415178030131322e-06
20994,5.415510626138364e-06
20995,5.415843222607111e-06
20996,5.416175819535746e-06
20997,5.416508416922448e-06
20998,5.416841014765407e-06
20999,5.4171736130628e-06
21000,5.417506211812807e-06
21001,5.417838811013623e-06
21002,5.418171410663413e-06
21003,5.418504010760371e-06
21004,5.4188366113026775e-06
21005,5.41916921228851e-06
21006,5.419501813716058e-06
21007,5.419834415583502e-06
21008,5.420167017889022e-06
21009,5.420499620630803e-06
21010,5.420832223807022e-06
21011,5.421164827415869e-06
21012,5.421497431455523e-06
21013,5.421830035924167e-06
21014,5.4221626408199825e-06
21015,5.422495246141149e-06
21016,5.422827851885855e-06
21017,5.423160458052281e-06
21018,5.4234930646386045e-06
21019,5.42382567164302e-06
21020,5.424158279063694e-06
21021,5.424490886898821e-06
21022,5.4248234951465785e-06
21023,5.425156103805146e-06
21024,5.425488712872714e-06
21025,5.42582132234746e-06
21026,5.426153932227568e-06
21027,5.426486542511218e-06
21028,5.42681915319659e-06
21029,5.427151764281874e-06
21030,5.427484375765249e-06
21031,5.427816987644897e-06
21032,5.428149599919e-06
21033,5.428482212585736e-06
21034,5.428814825643297e-06
21035,5.42914743908986e-06
21036,5.429480052923604e-06
21037,5.429812667142723e-06
21038,5.430145281745383e-06
21039,5.43047789672978e-06
21040,5.430810512094091e-06
21041,5.431143127836494e-06
21042,5.431475743955181e-06
21043,5.431808360448329e-06
21044,5.43214097731412e-06
21045,5.432473594550739e-06
21046,5.432806212156361e-06
21047,5.433138830129179e-06
21048,5.433471448467369e-06
21049,5.433804067169111e-06
21050,5.4341366862326e-06
21051,5.434469305656004e-06
21052,5.434801925437507e-06
21053,5.435134545575299e-06
21054,5.435467166067555e-06
21055,5.435799786912464e-06
21056,5.436132408108209e-06
21057,5.43646502965296e-06
21058,5.436797651544913e-06
21059,5.437130273782244e-06
21060,5.4374628963631325e-06
21061,5.437795519285769e-06
21062,5.438128142548331e-06
21063,5.438460766149002e-06
21064,5.438793390085963e-06
21065,5.4391260143573936e-06
21066,5.439458638961484e-06
21067,5.439791263896411e-06
21068,5.440123889160358e-06
21069,5.440456514751508e-06
21070,5.4407891406680384e-06
21071,5.44112176690814e-06
21072,5.44145439346999e-06
21073,5.441787020351769e-06
21074,5.442119647551668e-06
21075,5.442452275067856e-06
21076,5.442784902898527e-06
21077,5.4431175310418585e-06
21078,5.443450159496029e-06
21079,5.443782788259229e-06
21080,5.444115417329636e-06
21081,5.4444480467054335e-06
21082,5.4447806763848026e-06
21083,5.445113306365924e-06
21084,5.445445936646984e-06
21085,5.445778567226165e-06
21086,5.446111198101646e-06
21087,5.446443829271612e-06
21088,5.446776460734239e-06
21089,5.4471090924877185e-06
21090,5.447441724530229e-06
21091,5.447774356859948e-06
21092,5.4481069894750705e-06
21093,5.448439622373762e-06
21094,5.448772255554217e-06
21095,5.449104889014615e-06
21096,5.449437522753132e-06
21097,5.44977015676796e-06
21098,5.4501027910572766e-06
21099,5.450435425619265e-06
21100,5.4507680604521065e-06
21101,5.451100695553979e-06
21102,5.451433330923073e-06
21103,5.451765966557568e-06
21104,5.452098602455641e-06
21105,5.452431238615487e-06
21106,5.452763875035271e-06
21107,5.453096511713189e-06
21108,5.453429148647418e-06
21109,5.453761785836137e-06
21110,5.454094423277535e-06
21111,5.454427060969792e-06
21112,5.454759698911089e-06
21113,5.455092337099609e-06
21114,5.455424975533529e-06
21115,5.455757614211041e-06
21116,5.456090253130322e-06
21117,5.456422892289555e-06
21118,5.4567555316869214e-06
21119,5.4570881713206005e-06
21120,5.4574208111887815e-06
21121,5.457753451289643e-06
21122,5.458086091621364e-06
21123,5.458418732182137e-06
21124,5.458751372970134e-06
21125,5.459084013983537e-06
21126,5.459416655220535e-06
21127,5.459749296679303e-06
21128,5.4600819383580315e-06
21129,5.460414580254901e-06
21130,5.4607472223680854e-06
21131,5.461079864695776e-06
21132,5.461412507236151e-06
21133,5.4617451499873905e-06
21134,5.462077792947682e-06
21135,5.462410436115206e-06
21136,5.4627430794881446e-06
21137,5.463075723064679e-06
21138,5.463408366842988e-06
21139,5.463741010821261e-06
21140,5.464073654997677e-06
21141,5.464406299370418e-06
21142,5.464738943937668e-06
21143,5.465071588697602e-06
21144,5.465404233648412e-06
21145,5.465736878788275e-06
21146,5.466069524115372e-06
21147,5.46640216962789e-06
21148,5.466734815324009e-06
21149,5.467067461201911e-06
21150,5.467400107259777e-06
21151,5.467732753495787e-06
21152,5.46806539990813e-06
21153,5.468398046494985e-06
21154,5.4687306932545335e-06
21155,5.469063340184958e-06
21156,5.469395987284437e-06
21157,5.46972863455116e-06
21158,5.470061281983305e-06
21159,5.470393929579052e-06
21160,5.470726577336594e-06
21161,5.471059225254096e-06
21162,5.4713918733297545e-06
21163,5.4717245215617454e-06
21164,5.472057169948249e-06
21165,5.4723898184874535e-06
21166,5.472722467177539e-06
21167,5.473055116016686e-06
21168,5.4733877650030785e-06
21169,5.473720414134894e-06
21170,5.474053063410321e-06
21171,5.47438571282754e-06
21172,5.4747183623847314e-06
21173,5.475051012080079e-06
21174,5.47538366191176e-06
21175,5.475716311877965e-06
21176,5.476048961976871e-06
21177,5.476381612206659e-06
21178,5.47671426256552e-06
21179,5.477046913051621e-06
21180,5.477379563663158e-06
21181,5.477712214398308e-06
21182,5.478044865255248e-06
21183,5.478377516232169e-06
21184,5.47871016732725e-06
21185,5.479042818538674e-06
21186,5.47937546986462e-06
21187,5.479708121303268e-06
21188,5.480040772852809e-06
21189,5.480373424511419e-06
21190,5.4807060762772825e-06
21191,5.481038728148581e-06
21192,5.481371380123491e-06
21193,5.481704032200205e-06
21194,5.4820366843769e-06
21195,5.4823693366517545e-06
21196,5.482701989022962e-06
21197,5.483034641488689e-06
21198,5.483367294047131e-06
21199,5.483699946696464e-06
21200,5.484032599434867e-06
21201,5.4843652522605305e-06
21202,5.484697905171633e-06
21203,5.485030558166356e-06
21204,5.485363211242881e-06
21205,5.485695864399388e-06
21206,5.4860285176340665e-06
21207,5.486361170945093e-06
21208,5.486693824330649e-06
21209,5.487026477788924e-06
21210,5.4873591313180925e-06
21211,5.4876917849163345e-06
21212,5.488024438581841e-06
21213,5.488357092312786e-06
21214,5.488689746107358e-06
21215,5.489022399963743e-06
21216,5.489355053880108e-06
21217,5.489687707854647e-06
21218,5.4900203618855395e-06
21219,5.4903530159709635e-06
21220,5.490685670109109e-06
21221,5.4910183242981535e-06
21222,5.491350978536281e-06
21223,5.491683632821671e-06
21224,5.4920162871525045e-06
21225,5.492348941526969e-06
21226,5.492681595943244e-06
21227,5.493014250399512e-06
21228,5.493346904893955e-06
21229,5.49367955942475e-06
21230,5.494012213990089e-06
21231,5.494344868588148e-06
21232,5.494677523217108e-06
21233,5.49501017787516e-06
21234,5.4953428325604725e-06
21235,5.495675487271238e-06
21236,5.496008142005637e-06
21237,5.496340796761845e-06
21238,5.496673451538053e-06
21239,5.49700610633244e-06
21240,5.497338761143187e-06
21241,5.497671415968477e-06
21242,5.498004070806488e-06
21243,5.498336725655411e-06
21244,5.498669380513422e-06
21245,5.499002035378705e-06
21246,5.499334690249441e-06
21247,5.49966734512381e-06
21248,5.499999999999999e-06
21249,5.500332654876189e-06
21250,5.500665309750557e-06
21251,5.500997964621293e-06
21252,5.501330619486576e-06
21253,5.501663274344587e-06
21254,5.501995929193509e-06
21255,5.502328584031521e-06
21256,5.50266123885681e-06
21257,5.502993893667558e-06
21258,5.503326548461945e-06
21259,5.503659203238153e-06
21260,5.503991857994361e-06
21261,5.50432451272876e-06
21262,5.5046571674395256e-06
21263,5.504989822124838e-06
21264,5.505322476782891e-06
21265,5.505655131411849e-06
21266,5.505987786009909e-06
21267,5.506320440575248e-06
21268,5.5066530951060425e-06
21269,5.506985749600486e-06
21270,5.507318404056755e-06
21271,5.507651058473029e-06
21272,5.507983712847494e-06
21273,5.508316367178327e-06
21274,5.5086490214637174e-06
21275,5.508981675701844e-06
21276,5.5093143298908895e-06
21277,5.5096469840290345e-06
21278,5.5099796381144585e-06
21279,5.510312292145351e-06
21280,5.51064494611989e-06
21281,5.510977600036255e-06
21282,5.511310253892639e-06
21283,5.511642907687212e-06
21284,5.511975561418157e-06
21285,5.512308215083663e-06
21286,5.5126408686819055e-06
21287,5.512973522211074e-06
21288,5.51330617566935e-06
21289,5.513638829054904e-06
21290,5.5139714823659315e-06
21291,5.514304135600609e-06
21292,5.514636788757116e-06
21293,5.5149694418336415e-06
21294,5.515302094828365e-06
21295,5.515634747739467e-06
21296,5.515967400565132e-06
21297,5.516300053303534e-06
21298,5.516632705952867e-06
21299,5.516965358511309e-06
21300,5.517298010977036e-06
21301,5.5176306633482435e-06
21302,5.517963315623097e-06
21303,5.518295967799793e-06
21304,5.518628619876507e-06
21305,5.518961271851417e-06
21306,5.519293923722715e-06
21307,5.519626575488578e-06
21308,5.519959227147189e-06
21309,5.52029187869673e-06
21310,5.520624530135378e-06
21311,5.520957181461325e-06
21312,5.521289832672748e-06
21313,5.521622483767829e-06
21314,5.52195513474475e-06
21315,5.52228778560169e-06
21316,5.52262043633684e-06
21317,5.522953086948376e-06
21318,5.523285737434478e-06
21319,5.523618387793339e-06
21320,5.523951038023126e-06
21321,5.524283688122033e-06
21322,5.524616338088238e-06
21323,5.524948987919919e-06
21324,5.525281637615266e-06
21325,5.525614287172459e-06
21326,5.525946936589676e-06
21327,5.526279585865105e-06
21328,5.5266122349969195e-06
21329,5.526944883983311e-06
21330,5.5272775328224595e-06
21331,5.527610181512544e-06
21332,5.527942830051749e-06
21333,5.528275478438253e-06
21334,5.528608126670244e-06
21335,5.528940774745902e-06
21336,5.529273422663405e-06
21337,5.5296060704209455e-06
21338,5.529938718016693e-06
21339,5.530271365448838e-06
21340,5.530604012715561e-06
21341,5.5309366598150405e-06
21342,5.5312693067454645e-06
21343,5.531601953505013e-06
21344,5.531934600091868e-06
21345,5.532267246504211e-06
21346,5.532599892740221e-06
21347,5.532932538798087e-06
21348,5.53326518467599e-06
21349,5.533597830372108e-06
21350,5.533930475884626e-06
21351,5.534263121211723e-06
21352,5.534595766351586e-06
21353,5.534928411302397e-06
21354,5.535261056062331e-06
21355,5.535593700629579e-06
21356,5.535926345002321e-06
21357,5.536258989178737e-06
21358,5.53659163315701e-06
21359,5.536924276935319e-06
21360,5.5372569205118535e-06
21361,5.537589563884792e-06
21362,5.537922207052315e-06
21363,5.538254850012608e-06
21364,5.538587492763847e-06
21365,5.538920135304223e-06
21366,5.539252777631913e-06
21367,5.539585419745096e-06
21368,5.5399180616419666e-06
21369,5.540250703320696e-06
21370,5.540583344779463e-06
21371,5.540915986016461e-06
21372,5.541248627029864e-06
21373,5.5415812678178615e-06
21374,5.541913908378634e-06
21375,5.542246548710355e-06
21376,5.5425791888112166e-06
21377,5.542911828679398e-06
21378,5.543244468313076e-06
21379,5.543577107710443e-06
21380,5.543909746869676e-06
21381,5.544242385788957e-06
21382,5.544575024466469e-06
21383,5.544907662900389e-06
21384,5.545240301088909e-06
21385,5.545572939030206e-06
21386,5.545905576722463e-06
21387,5.546238214163861e-06
21388,5.546570851352581e-06
21389,5.546903488286809e-06
21390,5.547236124964727e-06
21391,5.547568761384511e-06
21392,5.547901397544357e-06
21393,5.5482340334424305e-06
21394,5.548566669076925e-06
21395,5.548899304446019e-06
21396,5.549231939547892e-06
21397,5.549564574380733e-06
21398,5.549897208942721e-06
21399,5.550229843232038e-06
21400,5.550562477246866e-06
21401,5.550895110985384e-06
21402,5.55122774444578e-06
21403,5.551560377626236e-06
21404,5.5518930105249275e-06
21405,5.552225643140049e-06
21406,5.552558275469769e-06
21407,5.552890907512279e-06
21408,5.5532235392657595e-06
21409,5.553556170728386e-06
21410,5.553888801898351e-06
21411,5.554221432773833e-06
21412,5.554554063353014e-06
21413,5.554886693634074e-06
21414,5.555219323615195e-06
21415,5.5555519532945645e-06
21416,5.555884582670362e-06
21417,5.55621721174077e-06
21418,5.556549840503969e-06
